Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,casecost (product.metafields.custom.casecost),caseqty (product.metafields.custom.caseqty),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Flavor (product.metafields.shopify.flavor),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
shan-filipino-beef-steak-40gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-filipino-beef-steak-40gm-apniroots-grocery-2.jpg?v=1734165089,2,SHAN FILIPINO BEEF STEAK-40GM - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shan-egg-seasoning-50gm,SHAN  -  EGG SEASONING  -  50GM,<p>SHAN EGG SEASONING-50GM - '788821025142</p>,SHAN,Uncategorized,"",Masala Boxed,true,Title,Default Title,,,,,,,,'788821025142,50.0,,-1,deny,manual,2.29,2.29,true,false,,,,,'788821025142,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-egg-seasoning-50gm-apniroots-grocery-1.jpg?v=1734165090,1,SHAN EGG SEASONING-50GM - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
shan-egg-seasoning-50gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-egg-seasoning-50gm-apniroots-grocery-2.jpg?v=1734165090,2,SHAN EGG SEASONING-50GM - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shan-easy-cook-haleem-mix-masala-300gm,SHAN  -  EASY COOK HALEEM MIX MASALA  -  300GM,<p>Shan - Easy Cook Haleem Mix Masala - 300gm - '788821016034</p>,SHAN,,"",Masala Boxed,true,Title,Default Title,,,,,,,,'788821016034,300.0,,-3,deny,manual,1.69,,true,false,,,,,'788821016034,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-easy-cook-haleem-mix-masala-300gm-apniroots-grocery-1.jpg?v=1747335083,1,Shan - Easy Cook Haleem Mix Masala - 300gm - apniroots Grocery,false,,,,,,,,,,,,,,'29.0,'12.0,,,,,,,,,,g,,2.42,active
shan-easy-cook-haleem-mix-masala-300gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-easy-cook-haleem-mix-masala-300gm-apniroots-grocery-2.jpg?v=1747335083,2,Shan - Easy Cook Haleem Mix Masala - 300gm - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shan-dopiaza-masala-50gm,SHAN  -  DOPIAZA MASALA  -  50GM,<p>Shan - Dopiaza Masala - 50gm - '788821118141</p>,SHAN,Uncategorized,"",Masala Boxed,true,Title,Default Title,,,,,,,,'788821118141,50.0,,-4,deny,manual,1.69,2.29,true,false,,,,,'788821118141,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-dopiaza-masala-50gm-apniroots-grocery-1.jpg?v=1734165091,1,Shan - Dopiaza Masala - 50gm - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
shan-dopiaza-masala-50gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-dopiaza-masala-50gm-apniroots-grocery-2.jpg?v=1734165092,2,Shan - Dopiaza Masala - 50gm - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shan-dahi-bara-mix-masala-150gm,SHAN  -  DAHI BARA MIX MASALA  -  150GM,<p>Shan - Dahi Bara Mix Masala - 150gm - '788821065094</p>,SHAN,,"",Masala Boxed,true,Title,Default Title,,,,,,,,'788821065094,150.0,,-7,deny,manual,1.69,,true,false,,,,,'788821065094,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-dahi-bara-mix-masala-150gm-apniroots-grocery-1.jpg?v=1734165092,1,Shan - Dahi Bara Mix Masala - 150gm - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
shan-dahi-bara-mix-masala-150gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-dahi-bara-mix-masala-150gm-apniroots-grocery-2.jpg?v=1734165093,2,Shan - Dahi Bara Mix Masala - 150gm - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shan-dahi-bara-chaat-50gm,SHAN  -  DAHI BARA CHAAT  -  50GM,<p>Shan - Dahi Bara Chaat - 50gm - '788821014023</p>,SHAN,Uncategorized,"",Masala Boxed,true,Title,Default Title,,,,,,,,'788821014023,50.0,,169,deny,manual,2.29,2.29,true,false,,,,,'788821014023,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-dahi-bara-chaat-50gm-apniroots-grocery-1.jpg?v=1734165093,1,Shan - Dahi Bara Chaat - 50gm - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
shan-dahi-bara-chaat-50gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-dahi-bara-chaat-50gm-apniroots-grocery-2.jpg?v=1734165093,2,Shan - Dahi Bara Chaat - 50gm - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shan-daal-masala-100gm,SHAN  -  DAAL MASALA  -  100GM,<p>Shan - Daal Masala - 100gm - '788821069016</p>,SHAN,Uncategorized,"",Masala Boxed,true,Title,Default Title,,,,,,,,'788821069016,100.0,,-22,deny,manual,1.69,2.29,true,false,,,,,'788821069016,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-daal-masala-100gm-apniroots-grocery-1.jpg?v=1747335084,1,Shan - Daal Masala - 100gm - apniroots Grocery,false,,,,,,,,,,,,,,'20.0,'12.0,,,,,,,,,,g,,1.67,active
shan-daal-masala-100gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-daal-masala-100gm-apniroots-grocery-2.jpg?v=1747335084,2,Shan - Daal Masala - 100gm - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shan-curry-powder-200gm,SHAN  -  CURRY POWDER  -  200GM,<p>Shan - Curry Powder - 200gm - '788821073099</p>,SHAN,Uncategorized,"",Masala Boxed,true,Title,Default Title,,,,,,,,'788821073099,200.0,,-6,deny,manual,1.69,2.99,true,false,,,,,'788821073099,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-curry-powder-200gm-apniroots-grocery-1.jpg?v=1734165095,1,Shan - Curry Powder - 200gm - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
shan-curry-powder-200gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-curry-powder-200gm-apniroots-grocery-2.jpg?v=1734165095,2,Shan - Curry Powder - 200gm - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shan-curry-powder-100gm,Shan - Curry Powder - 100gm,<p>Shan - Curry Powder - 100gm - '788821073143</p>,SHAN,Uncategorized,"",Masala Boxed,true,Title,Default Title,,,,,,,,'788821073143,100.0,,-1,deny,manual,1.69,2.29,true,false,,,,,'788821073143,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-curry-powder-100gm-apniroots-grocery-1.jpg?v=1734165096,1,Shan - Curry Powder - 100gm - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
shan-curry-powder-100gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-curry-powder-100gm-apniroots-grocery-2.jpg?v=1734165096,2,Shan - Curry Powder - 100gm - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shan-coriander-powder200g,SHAN  -  CORIANDER POWDER  -  200GM,<p>SHAN CORIANDER POWDER200G - '788821050090</p>,SHAN,,"",Masala Boxed,true,Title,Default Title,,,,,,,,'788821050090,200.0,,-28,deny,manual,3.99,,true,false,,,,,'788821050090,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-coriander-powder200g-apniroots-grocery-1.jpg?v=1747335085,1,SHAN CORIANDER POWDER200G - apniroots Grocery,false,,,,,,,,,,,,,,'16.0,'12.0,,,,,,,,,,g,,1.33,active
shan-coriander-powder200g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-coriander-powder200g-apniroots-grocery-2.jpg?v=1747335085,2,SHAN CORIANDER POWDER200G - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shan-chinese-sweet-and-sour-50gm,SHAN  -  CHINESE SWEET AND SOUR  -  50GM,<p>Shan - Chinese Sweet And Sour - 50gm - '788821001443</p>,SHAN,Uncategorized,"",Masala Boxed,true,Title,Default Title,,,,,,,,'788821001443,50.0,,-1,deny,manual,1.99,2.29,true,false,,,,,'788821001443,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chinese-sweet-and-sour-50gm-apniroots-grocery-1.jpg?v=1734165097,1,Shan - Chinese Sweet And Sour - 50gm - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
shan-chinese-sweet-and-sour-50gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chinese-sweet-and-sour-50gm-apniroots-grocery-2.jpg?v=1734165098,2,Shan - Chinese Sweet And Sour - 50gm - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shan-chinese-manchurian,SHAN CHINESE MANCHURIAN,<p>SHAN CHINESE MANCHURIAN - '788821001474</p>,SHAN,Uncategorized,"",Masala Boxed,true,Title,Default Title,,,,,,,,'788821001474,50.0,,-1,deny,manual,1.69,2.29,true,false,,,,,'788821001474,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chinese-manchurian-apniroots-grocery-1.jpg?v=1747335086,1,SHAN CHINESE MANCHURIAN - apniroots Grocery,false,,,,,,,,,,,,,,'20.0,'12.0,,,,,,,,,,g,,1.67,active
shan-chinese-manchurian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chinese-manchurian-apniroots-grocery-2.jpg?v=1747335086,2,SHAN CHINESE MANCHURIAN - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shan-chinese-egg-fried-rice-35gm,SHAN  -  CHINESE EGG FRIED RICE  -  35GM,<p>Shan - Chinese Egg Fried Rice - 35gm - '788821001467</p>,SHAN,Uncategorized,"",Masala Boxed,true,Title,Default Title,,,,,,,,'788821001467,35.0,,-9,deny,manual,1.69,2.29,true,false,,,,,'788821001467,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chinese-egg-fried-rice-35gm-apniroots-grocery-1.jpg?v=1734165099,1,Shan - Chinese Egg Fried Rice - 35gm - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
shan-chinese-egg-fried-rice-35gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chinese-egg-fried-rice-35gm-apniroots-grocery-2.jpg?v=1734165099,2,Shan - Chinese Egg Fried Rice - 35gm - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shan-chinese-chowmein-35gm,SHAN  -  CHINESE CHOWMEIN  -  35GM,<p>Shan - Chinese Chowmein - 35gm - '788821001429</p>,SHAN,Uncategorized,"",Masala Boxed,true,Title,Default Title,,,,,,,,'788821001429,35.0,,-13,deny,manual,1.69,2.29,true,false,,,,,'788821001429,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chinese-chowmein-35gm-apniroots-grocery-1.jpg?v=1747335087,1,Shan - Chinese Chowmein - 35gm - apniroots Grocery,false,,,,,,,,,,,,,,'20.0,'12.0,,,,,,,,,,g,,1.67,active
shan-chinese-chowmein-35gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chinese-chowmein-35gm-apniroots-grocery-2.jpg?v=1747335087,2,Shan - Chinese Chowmein - 35gm - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shan-chinese-beef-or-chicken-chilli-50gm,SHAN  -  CHINESE BEEF OR CHICKEN CHILLI  -  50GM,<p>Shan - Chinese Beef Or Chicken Chilli - 50gm - '788821001450</p>,SHAN,Uncategorized,"",Masala Boxed,true,Title,Default Title,,,,,,,,'788821001450,50.0,,-103,deny,manual,1.69,2.29,true,false,,,,,'788821001450,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chinese-beef-or-chicken-chilli-50gm-apniroots-grocery-1.jpg?v=1734165101,1,Shan - Chinese Beef Or Chicken Chilli - 50gm - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
shan-chinese-beef-or-chicken-chilli-50gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chinese-beef-or-chicken-chilli-50gm-apniroots-grocery-2.jpg?v=1734165101,2,Shan - Chinese Beef Or Chicken Chilli - 50gm - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shan-chilli-pickle300g,SHAN  -  CHILLI PICKLE  -  300GM,<p>SHAN CHILLI PICKLE300G - '788821123053</p>,SHAN,,"",Pickle,true,Title,Default Title,,,,,,,,'788821123053,300.0,shopify,53994,deny,manual,2.99,,true,false,,,,,'788821123053,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chilli-pickle300g-apniroots-grocery-1.jpg?v=1734165102,1,SHAN CHILLI PICKLE300G - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
shan-chilli-pickle300g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chilli-pickle300g-apniroots-grocery-2.jpg?v=1734165102,2,SHAN CHILLI PICKLE300G - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shan-chilli-pickle-1kg,Shan - Chilli Pickle - 1kg,<p>Shan - Chilli Pickle - 1kg - apniroots1313|788821120120</p>,SHAN,,"",Pickle,false,Title,Default Title,,,,,,,,apniroots1313|788821120120,1000.0,,-3,deny,manual,5.99,,true,false,,,,,apniroots1313|788821120120,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chilli-pickle-1kg-apniroots-grocery-1.jpg?v=1734165103,1,Shan - Chilli Pickle - 1kg - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,archived
shan-chilli-pickle-1kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chilli-pickle-1kg-apniroots-grocery-2.jpg?v=1734165103,2,Shan - Chilli Pickle - 1kg - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shan-chilli-pickle1kg,SHAN CHILLI PICKLE1KG,<p>SHAN CHILLI PICKLE1KG - '788821120120</p>,SHAN,,"",Pickle,true,Title,Default Title,,,,,,,,'788821120120,1000.0,shopify,53998,deny,manual,4.49,,true,false,,,,,'788821120120,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chilli-pickle1kg-apniroots-grocery-1.jpg?v=1734165103,1,SHAN CHILLI PICKLE1KG - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
shan-chilli-pickle1kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chilli-pickle1kg-apniroots-grocery-2.jpg?v=1734165103,2,SHAN CHILLI PICKLE1KG - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shan-chicken-white-korma-masala-40gm,SHAN  -  CHICKEN WHITE KORMA MASALA  -  40GM,<p>Shan - Chicken White Korma Masala - 40gm - '788821078056</p>,SHAN,Uncategorized,"",Masala Boxed,true,Title,Default Title,,,,,,,,'788821078056,40.0,,-7,deny,manual,1.69,2.29,true,false,,,,,'788821078056,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chicken-white-korma-masala-40gm-apniroots-grocery-1.jpg?v=1734165104,1,Shan - Chicken White Korma Masala - 40gm - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
shan-chicken-white-korma-masala-40gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chicken-white-korma-masala-40gm-apniroots-grocery-2.jpg?v=1734165104,2,Shan - Chicken White Korma Masala - 40gm - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shan-chicken-white-karahi-masala-40gm,SHAN  -  CHICKEN WHITE KARAHI MASALA  -  40GM,<p>Shan - Chicken White Karahi Masala - 40gm - '788821110053</p>,SHAN,Uncategorized,"",Masala Boxed,true,Title,Default Title,,,,,,,,'788821110053,40.0,,-2,deny,manual,1.69,2.29,true,false,,,,,'788821110053,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chicken-white-karahi-masala-40gm-apniroots-grocery-1.jpg?v=1734165105,1,Shan - Chicken White Karahi Masala - 40gm - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
shan-chicken-white-karahi-masala-40gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chicken-white-karahi-masala-40gm-apniroots-grocery-2.jpg?v=1734165105,2,Shan - Chicken White Karahi Masala - 40gm - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shan-chicken-tikka-masala-50gm,SHAN  -  CHICKEN TIKKA MASALA  -  50GM,<p>Shan - Chicken Tikka Masala - 50gm - '788821013149</p>,SHAN,Uncategorized,"",Masala Boxed,true,Title,Default Title,,,,,,,,'788821013149,50.0,,-18,deny,manual,1.69,2.29,true,false,,,,,'788821013149,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chicken-tikka-masala-50gm-apniroots-grocery-1.jpg?v=1734165105,1,Shan - Chicken Tikka Masala - 50gm - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
shan-chicken-tikka-masala-50gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chicken-tikka-masala-50gm-apniroots-grocery-2.jpg?v=1734165106,2,Shan - Chicken Tikka Masala - 50gm - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shan-chicken-masala-50gm,SHAN  -  CHICKEN MASALA  -  50GM,<p>Shan - Chicken Masala - 50gm - '788821007148</p>,SHAN,Uncategorized,"","'-- Sale --, Masala Boxed",true,Title,Default Title,,,,,,,,'788821007148,50.0,,-92,deny,manual,1.99,2.29,true,false,,,,,'788821007148,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chicken-masala-50gm-apniroots-grocery-1.jpg?v=1747335088,1,Shan - Chicken Masala - 50gm - apniroots Grocery,false,,,,,,,,,,,,,,'20.0,'12.0,,,,,,,,,,g,,1.67,active
shan-chicken-masala-50gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chicken-masala-50gm-apniroots-grocery-2.jpg?v=1747335088,2,Shan - Chicken Masala - 50gm - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shan-chicken-jalfrezi-50gm,SHAN  -  CHICKEN JALFREZI  -  50GM,<p>Shan - Chicken Jalfrezi - 50gm - '788821089090</p>,SHAN,Uncategorized,"",Masala Boxed,true,Title,Default Title,,,,,,,,'788821089090,50.0,,-1,deny,manual,2.29,2.29,true,false,,,,,'788821089090,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chicken-jalfrezi-50gm-apniroots-grocery-1.jpg?v=1747335089,1,Shan - Chicken Jalfrezi - 50gm - apniroots Grocery,false,,,,,,,,,,,,,,'20.0,'12.0,,,,,,,,,,g,,1.67,active
shan-chicken-jalfrezi-50gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chicken-jalfrezi-50gm-apniroots-grocery-2.jpg?v=1747335089,2,Shan - Chicken Jalfrezi - 50gm - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shan-chicken-handi-50gm,SHAN  -  CHICKEN HANDI  -  50GM,<p>Shan - Chicken Handi - 50gm - '788821096098</p>,SHAN,Uncategorized,"",Masala Boxed,true,Title,Default Title,,,,,,,,'788821096098,50.0,,-3,deny,manual,2.29,2.29,true,false,,,,,'788821096098,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chicken-handi-50gm-apniroots-grocery-1.jpg?v=1734165108,1,Shan - Chicken Handi - 50gm - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
shan-chicken-handi-50gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chicken-handi-50gm-apniroots-grocery-2.jpg?v=1734165108,2,Shan - Chicken Handi - 50gm - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shan-chicken-ginger-masala-50gm,SHAN  -  CHICKEN GINGER MASALA  -  50GM,<p>Shan - Chicken Ginger Masala - 50gm - '788821066022</p>,SHAN,Uncategorized,"",Masala Boxed,true,Title,Default Title,,,,,,,,'788821066022,50.0,,0,deny,manual,2.29,2.29,true,false,,,,,'788821066022,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chicken-ginger-masala-50gm-apniroots-grocery-1.jpg?v=1734165109,1,Shan - Chicken Ginger Masala - 50gm - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
shan-chicken-ginger-masala-50gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chicken-ginger-masala-50gm-apniroots-grocery-2.jpg?v=1734165109,2,Shan - Chicken Ginger Masala - 50gm - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shan-chicken-broast-125g,SHAN  -  CHICKEN BROAST  -  125GM,<p>SHAN CHICKEN BROAST 125G - '788821028051</p>,SHAN,Uncategorized,"",Masala Boxed,true,Title,Default Title,,,,,,,,'788821028051,125.0,,-125,deny,manual,1.69,2.29,true,false,,,,,'788821028051,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chicken-broast-125g-apniroots-grocery-1.jpg?v=1734165110,1,SHAN CHICKEN BROAST 125G - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
shan-chicken-broast-125g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chicken-broast-125g-apniroots-grocery-2.jpg?v=1734165110,2,SHAN CHICKEN BROAST 125G - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shan-chicken-65-60gm,SHAN  -  CHICKEN 65  -  60GM,<p>SHAN CHICKEN 65 - 60GM - '788821007544</p>,SHAN,Uncategorized,"",Masala Boxed,true,Title,Default Title,,,,,,,,'788821007544,60.0,,-7,deny,manual,2.29,2.29,true,false,,,,,'788821007544,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chicken-65-60gm-apniroots-grocery-1.jpg?v=1734165111,1,SHAN CHICKEN 65 - 60GM - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
shan-chicken-65-60gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chicken-65-60gm-apniroots-grocery-2.jpg?v=1734165111,2,SHAN CHICKEN 65 - 60GM - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shan-chapli-kabab-100gm,SHAN  -  CHAPLI KABAB  -  100GM,<p>Shan - Chapli Kabab - 100gm - '788821036025</p>,SHAN,Uncategorized,"",Masala Boxed,true,Title,Default Title,,,,,,,,'788821036025,100.0,,-3,deny,manual,1.69,2.29,true,false,,,,,'788821036025,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chapli-kabab-100gm-apniroots-grocery-1.jpg?v=1747335090,1,Shan - Chapli Kabab - 100gm - apniroots Grocery,false,,,,,,,,,,,,,,'20.0,'12.0,,,,,,,,,,g,,1.67,active
shan-chapli-kabab-100gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-chapli-kabab-100gm-apniroots-grocery-2.jpg?v=1747335090,2,Shan - Chapli Kabab - 100gm - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shan-channa-chaat-50gm,SHAN  -  CHANNA CHAAT  -  50GM,<p>Shan - Channa Chaat - 50gm - '788821027023</p>,SHAN,Uncategorized,"",Masala Boxed,true,Title,Default Title,,,,,,,,'788821027023,50.0,,0,deny,manual,2.29,2.29,true,false,,,,,'788821027023,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-channa-chaat-50gm-apniroots-grocery-1.jpg?v=1734165113,1,Shan - Channa Chaat - 50gm - apniroots Grocery,false,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
shan-channa-chaat-50gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0783/6404/9692/products/shan-channa-chaat-50gm-apniroots-grocery-2.jpg?v=1734165113,2,Shan - Channa Chaat - 50gm - apniroots Grocery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
